state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids
Guinea,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,520,5.1,[4953.0]
Guinea,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,438,522,5.1,[4953.0]
Guinea,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,438,530,5.1,"[4953.0, 5055.0]"
Guinea,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,438,531,5.1,[4953.0]
Guinea,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,438,540,5.1,[4953.0]
Guinea,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,438,541,5.1,"[4953.0, 5055.0]"
Guinea,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,551,5.1,[4953.0]
Guinea,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,438,552,5.1,[4953.0]
Guinea,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,438,553,5.1,[4953.0]
Guinea,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,438,560,5.1,[4953.0]
Guinea,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,565,5.1,[4953.0]
Guinea,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,438,570,5.1,[4953.0]
Guinea,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,438,571,5.1,[4953.0]
Guinea,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,438,572,5.1,[4953.0]
Guinea,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,438,580,5.1,[4953.0]
Guinea,Comoros,2018,1,1,0,0,1,0,,0,0,2,2,0,438,581,5.1,"[4953.0, 5055.0]"
Guinea,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,438,590,5.1,[4953.0]
Guinea,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,438,591,5.1,[4953.0]
Guinea,Algeria,2018,1,1,0,0,1,0,,0,0,2,2,0,438,615,5.1,"[4953.0, 5055.0]"
Guinea,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,616,5.1,[4953.0]
Guinea,Libya,2018,1,1,0,0,1,0,,0,0,2,2,0,438,620,5.1,"[4953.0, 5055.0]"
Guinea,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,438,625,5.1,[4953.0]
Guinea,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,438,626,5.1,[4953.0]
Guinea,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,438,651,5.1,[4953.0]
Guinea,China,2018,1,0,0,0,1,0,,0,1,0,1,0,438,710,5.1,[3420.0]
Burkina Faso,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,439,402,5.1,"[3810.0, 4953.0]"
Burkina Faso,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,439,403,5.1,[4953.0]
Burkina Faso,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,4,4,0,439,404,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,439,411,5.1,[4953.0]
Burkina Faso,Gambia,2018,1,1,0,0,1,0,,0,0,4,4,0,439,420,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Mali,2018,1,1,0,0,1,0,,0,0,3,3,0,439,432,5.1,"[3810.0, 4953.0, 5055.0]"
Burkina Faso,Senegal,2018,1,1,0,0,1,0,,0,0,4,4,0,439,433,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Benin,2018,1,1,0,0,1,0,,0,0,4,4,0,439,434,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Mauritania,2018,1,1,0,0,1,0,,0,0,2,2,0,439,435,5.1,"[4953.0, 5055.0]"
Burkina Faso,Niger,2018,1,1,0,0,1,0,,0,0,4,4,0,439,436,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Ivory Coast,2018,1,1,0,0,1,0,,0,0,3,3,0,439,437,5.1,"[3810.0, 3895.0, 4953.0]"
Burkina Faso,Guinea,2018,1,1,0,0,1,0,,0,0,4,4,0,439,438,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Liberia,2018,1,1,0,0,1,0,,0,0,4,4,0,439,450,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Sierra Leone,2018,1,1,0,0,1,0,,0,0,3,3,0,439,451,5.1,"[3810.0, 3895.0, 4953.0]"
Burkina Faso,Ghana,2018,1,1,0,0,1,0,,0,0,4,4,0,439,452,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Togo,2018,1,1,0,0,1,0,,0,0,4,4,0,439,461,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Burkina Faso,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,439,471,5.1,[4953.0]
Burkina Faso,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,439,475,5.1,"[3810.0, 3895.0, 4953.0]"
Burkina Faso,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,439,481,5.1,"[4953.0, 5055.0]"
Burkina Faso,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,439,482,5.1,[4953.0]
Burkina Faso,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,439,483,5.1,"[4953.0, 5055.0]"
Burkina Faso,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,439,484,5.1,"[4953.0, 5055.0]"
Burkina Faso,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,439,490,5.1,[4953.0]
Burkina Faso,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,439,500,5.1,[4953.0]
Burkina Faso,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,439,501,5.1,[4953.0]
Burkina Faso,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,439,510,5.1,[4953.0]
Burkina Faso,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,439,516,5.1,[4953.0]
Burkina Faso,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,439,517,5.1,"[4953.0, 5055.0]"
Burkina Faso,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,439,520,5.1,[4953.0]
Burkina Faso,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,439,522,5.1,[4953.0]
Burkina Faso,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,439,530,5.1,"[4953.0, 5055.0]"
Burkina Faso,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,439,531,5.1,[4953.0]
Burkina Faso,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,439,540,5.1,[4953.0]
Burkina Faso,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,439,541,5.1,"[4953.0, 5055.0]"
Burkina Faso,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,439,551,5.1,[4953.0]
Burkina Faso,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,439,552,5.1,[4953.0]
Burkina Faso,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,439,553,5.1,[4953.0]
Burkina Faso,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,439,560,5.1,[4953.0]
Burkina Faso,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,439,565,5.1,[4953.0]
Burkina Faso,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,439,570,5.1,[4953.0]
Burkina Faso,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,439,571,5.1,[4953.0]
Burkina Faso,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,439,572,5.1,[4953.0]
Burkina Faso,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,439,580,5.1,[4953.0]
Burkina Faso,Comoros,2018,1,1,0,0,1,0,,0,0,2,2,0,439,581,5.1,"[4953.0, 5055.0]"
Burkina Faso,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,439,590,5.1,[4953.0]
Burkina Faso,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,439,591,5.1,[4953.0]
Burkina Faso,Algeria,2018,1,1,0,0,1,0,,0,0,2,2,0,439,615,5.1,"[4953.0, 5055.0]"
Burkina Faso,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,439,616,5.1,[4953.0]
Burkina Faso,Libya,2018,1,1,0,0,1,0,,0,0,2,2,0,439,620,5.1,"[4953.0, 5055.0]"
Burkina Faso,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,439,625,5.1,[4953.0]
Burkina Faso,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,439,626,5.1,[4953.0]
Burkina Faso,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,439,651,5.1,[4953.0]
Liberia,United States of America,2018,1,0,0,0,0,1,,0,1,0,1,0,450,2,5.1,[3370.0]
Liberia,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,450,402,5.1,"[3810.0, 4953.0]"
Liberia,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,450,403,5.1,[4953.0]
Liberia,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,4,4,0,450,404,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,450,411,5.1,[4953.0]
Liberia,Gambia,2018,1,1,0,0,1,0,,0,0,4,4,0,450,420,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Mali,2018,1,1,0,0,1,0,,0,0,3,3,0,450,432,5.1,"[3810.0, 4953.0, 5055.0]"
Liberia,Senegal,2018,1,1,0,0,1,0,,0,0,4,4,0,450,433,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Benin,2018,1,1,0,0,1,0,,0,0,4,4,0,450,434,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Mauritania,2018,1,1,0,0,1,0,,0,0,2,2,0,450,435,5.1,"[4953.0, 5055.0]"
Liberia,Niger,2018,1,1,0,0,1,0,,0,0,4,4,0,450,436,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Ivory Coast,2018,1,1,0,0,1,0,,0,0,3,3,0,450,437,5.1,"[3810.0, 3895.0, 4953.0]"
Liberia,Guinea,2018,1,1,0,0,1,0,,0,0,4,4,0,450,438,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Burkina Faso,2018,1,1,0,0,1,0,,0,0,4,4,0,450,439,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Sierra Leone,2018,1,1,0,0,1,0,,0,0,3,3,0,450,451,5.1,"[3810.0, 3895.0, 4953.0]"
Liberia,Ghana,2018,1,1,0,0,1,0,,0,0,4,4,0,450,452,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Togo,2018,1,1,0,0,1,0,,0,0,4,4,0,450,461,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Liberia,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,450,471,5.1,[4953.0]
Liberia,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,450,475,5.1,"[3810.0, 3895.0, 4953.0]"
Liberia,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,450,481,5.1,"[4953.0, 5055.0]"
Liberia,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,450,482,5.1,[4953.0]
Liberia,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,450,483,5.1,"[4953.0, 5055.0]"
Liberia,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,450,484,5.1,"[4953.0, 5055.0]"
Liberia,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,450,490,5.1,[4953.0]
Liberia,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,450,500,5.1,[4953.0]
Liberia,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,450,501,5.1,[4953.0]
Liberia,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,450,510,5.1,[4953.0]
Liberia,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,450,516,5.1,[4953.0]
Liberia,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,450,517,5.1,"[4953.0, 5055.0]"
Liberia,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,450,520,5.1,[4953.0]
Liberia,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,450,522,5.1,[4953.0]
Liberia,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,450,530,5.1,"[4953.0, 5055.0]"
Liberia,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,450,531,5.1,[4953.0]
Liberia,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,450,540,5.1,[4953.0]
Liberia,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,450,541,5.1,"[4953.0, 5055.0]"
Liberia,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,450,551,5.1,[4953.0]
Liberia,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,450,552,5.1,[4953.0]
Liberia,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,450,553,5.1,[4953.0]
Liberia,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,450,560,5.1,[4953.0]
Liberia,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,450,565,5.1,[4953.0]
Liberia,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,450,570,5.1,[4953.0]
Liberia,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,450,571,5.1,[4953.0]
Liberia,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,450,572,5.1,[4953.0]
Liberia,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,450,580,5.1,[4953.0]
Liberia,Comoros,2018,1,1,0,0,1,0,,0,0,2,2,0,450,581,5.1,"[4953.0, 5055.0]"
Liberia,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,450,590,5.1,[4953.0]
Liberia,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,450,591,5.1,[4953.0]
Liberia,Algeria,2018,1,1,0,0,1,0,,0,0,2,2,0,450,615,5.1,"[4953.0, 5055.0]"
Liberia,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,450,616,5.1,[4953.0]
Liberia,Libya,2018,1,1,0,0,1,0,,0,0,2,2,0,450,620,5.1,"[4953.0, 5055.0]"
Liberia,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,450,625,5.1,[4953.0]
Liberia,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,450,626,5.1,[4953.0]
Liberia,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,450,651,5.1,[4953.0]
Liberia,Israel,2018,1,0,0,0,1,0,,0,1,0,1,0,450,666,5.1,[3367.0]
Sierra Leone,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,451,402,5.1,"[3810.0, 4953.0]"
Sierra Leone,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,451,403,5.1,[4953.0]
Sierra Leone,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,3,3,0,451,404,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,451,411,5.1,[4953.0]
Sierra Leone,Gambia,2018,1,1,0,0,1,0,,0,0,3,3,0,451,420,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Mali,2018,1,0,0,0,1,0,,0,0,2,2,0,451,432,5.1,"[3810.0, 4953.0]"
Sierra Leone,Senegal,2018,1,1,0,0,1,0,,0,0,3,3,0,451,433,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Benin,2018,1,1,0,0,1,0,,0,0,3,3,0,451,434,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,451,435,5.1,[4953.0]
Sierra Leone,Niger,2018,1,1,0,0,1,0,,0,0,3,3,0,451,436,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Ivory Coast,2018,1,1,0,0,1,0,,0,0,3,3,0,451,437,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Guinea,2018,1,1,0,0,1,0,,0,0,3,3,0,451,438,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Burkina Faso,2018,1,1,0,0,1,0,,0,0,3,3,0,451,439,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Liberia,2018,1,1,0,0,1,0,,0,0,3,3,0,451,450,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Ghana,2018,1,1,0,0,1,0,,0,0,3,3,0,451,452,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Togo,2018,1,1,0,0,1,0,,0,0,3,3,0,451,461,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,451,471,5.1,[4953.0]
Sierra Leone,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,451,475,5.1,"[3810.0, 3895.0, 4953.0]"
Sierra Leone,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,451,481,5.1,[4953.0]
Sierra Leone,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,451,482,5.1,[4953.0]
Sierra Leone,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,451,483,5.1,[4953.0]
Sierra Leone,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,451,484,5.1,[4953.0]
Sierra Leone,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,451,490,5.1,[4953.0]
Sierra Leone,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,451,500,5.1,[4953.0]
Sierra Leone,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,451,501,5.1,[4953.0]
Sierra Leone,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,451,510,5.1,[4953.0]
Sierra Leone,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,451,516,5.1,[4953.0]
Sierra Leone,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,451,517,5.1,[4953.0]
Sierra Leone,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,451,520,5.1,[4953.0]
Sierra Leone,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,451,522,5.1,[4953.0]
Sierra Leone,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,451,530,5.1,[4953.0]
Sierra Leone,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,451,531,5.1,[4953.0]
Sierra Leone,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,451,540,5.1,[4953.0]
Sierra Leone,Mozambique,2018,1,0,0,0,1,0,,0,0,1,1,0,451,541,5.1,[4953.0]
Sierra Leone,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,451,551,5.1,[4953.0]
Sierra Leone,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,451,552,5.1,[4953.0]
Sierra Leone,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,451,553,5.1,[4953.0]
Sierra Leone,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,451,560,5.1,[4953.0]
Sierra Leone,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,451,565,5.1,[4953.0]
Sierra Leone,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,451,570,5.1,[4953.0]
Sierra Leone,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,451,571,5.1,[4953.0]
Sierra Leone,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,451,572,5.1,[4953.0]
Sierra Leone,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,451,580,5.1,[4953.0]
Sierra Leone,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,451,581,5.1,[4953.0]
Sierra Leone,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,451,590,5.1,[4953.0]
Sierra Leone,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,451,591,5.1,[4953.0]
Sierra Leone,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,451,615,5.1,[4953.0]
Sierra Leone,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,451,616,5.1,[4953.0]
Sierra Leone,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,451,620,5.1,[4953.0]
Sierra Leone,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,451,625,5.1,[4953.0]
Sierra Leone,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,451,626,5.1,[4953.0]
Sierra Leone,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,451,651,5.1,[4953.0]
Ghana,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,452,402,5.1,"[3810.0, 4953.0]"
Ghana,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,452,403,5.1,[4953.0]
Ghana,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,4,4,0,452,404,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,452,411,5.1,[4953.0]
Ghana,Gambia,2018,1,1,0,0,1,0,,0,0,4,4,0,452,420,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Mali,2018,1,1,0,0,1,0,,0,0,3,3,0,452,432,5.1,"[3810.0, 4953.0, 5055.0]"
Ghana,Senegal,2018,1,1,0,0,1,0,,0,0,4,4,0,452,433,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Benin,2018,1,1,0,0,1,0,,0,0,4,4,0,452,434,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Mauritania,2018,1,1,0,0,1,0,,0,0,2,2,0,452,435,5.1,"[4953.0, 5055.0]"
Ghana,Niger,2018,1,1,0,0,1,0,,0,0,4,4,0,452,436,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Ivory Coast,2018,1,1,0,0,1,0,,0,0,3,3,0,452,437,5.1,"[3810.0, 3895.0, 4953.0]"
Ghana,Guinea,2018,1,1,0,0,1,0,,0,0,4,4,0,452,438,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Burkina Faso,2018,1,1,0,0,1,0,,0,0,4,4,0,452,439,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Liberia,2018,1,1,0,0,1,0,,0,0,4,4,0,452,450,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Sierra Leone,2018,1,1,0,0,1,0,,0,0,3,3,0,452,451,5.1,"[3810.0, 3895.0, 4953.0]"
Ghana,Togo,2018,1,1,0,0,1,0,,0,0,4,4,0,452,461,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]"
Ghana,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,452,471,5.1,[4953.0]
Ghana,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,452,475,5.1,"[3810.0, 3895.0, 4953.0]"
Ghana,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,452,481,5.1,"[4953.0, 5055.0]"
Ghana,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,452,482,5.1,[4953.0]
Ghana,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,452,483,5.1,"[4953.0, 5055.0]"
Ghana,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,452,484,5.1,"[4953.0, 5055.0]"
Ghana,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,452,490,5.1,[4953.0]
Ghana,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,452,500,5.1,[4953.0]
Ghana,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,452,501,5.1,[4953.0]
Ghana,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,452,510,5.1,[4953.0]
Ghana,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,452,516,5.1,[4953.0]
Ghana,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,452,517,5.1,"[4953.0, 5055.0]"
Ghana,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,452,520,5.1,[4953.0]
Ghana,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,452,522,5.1,[4953.0]
Ghana,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,452,530,5.1,"[4953.0, 5055.0]"
Ghana,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,452,531,5.1,[4953.0]
Ghana,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,452,540,5.1,[4953.0]
Ghana,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,452,541,5.1,"[4953.0, 5055.0]"
Ghana,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,452,551,5.1,[4953.0]
Ghana,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,452,552,5.1,[4953.0]
Ghana,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,452,553,5.1,[4953.0]
Ghana,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,452,560,5.1,[4953.0]
Ghana,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,452,565,5.1,[4953.0]
Ghana,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,452,570,5.1,[4953.0]
Ghana,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,452,571,5.1,[4953.0]
Ghana,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,452,572,5.1,[4953.0]
Ghana,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,452,580,5.1,[4953.0]
Ghana,Comoros,2018,1,1,0,0,1,0,,0,0,2,2,0,452,581,5.1,"[4953.0, 5055.0]"
Ghana,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,452,590,5.1,[4953.0]
Ghana,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,452,591,5.1,[4953.0]
Ghana,Algeria,2018,1,1,0,0,1,0,,0,0,2,2,0,452,615,5.1,"[4953.0, 5055.0]"
Ghana,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,452,616,5.1,[4953.0]
Ghana,Libya,2018,1,1,0,0,1,0,,0,0,2,2,0,452,620,5.1,"[4953.0, 5055.0]"
Ghana,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,452,625,5.1,[4953.0]
Ghana,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,452,626,5.1,[4953.0]
Ghana,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,452,651,5.1,[4953.0]
Ghana,China,2018,1,0,0,0,1,0,,0,1,0,1,0,452,710,5.1,[3450.0]
Togo,France,2018,1,0,0,0,0,1,,0,1,0,1,0,461,220,5.1,[3475.0]
Togo,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,461,402,5.1,"[3810.0, 4953.0]"
Togo,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,461,403,5.1,[4953.0]
