state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids,state_nameA,state_nameB
Algeria,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,615,541,5.1,"[4953.0, 5055.0]",Algeria,Mozambique
Algeria,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,615,551,5.1,[4953.0],Algeria,Zambia
Algeria,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,615,552,5.1,[4953.0],Algeria,Zimbabwe
Algeria,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,615,553,5.1,[4953.0],Algeria,Malawi
Algeria,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,615,560,5.1,[4953.0],Algeria,South Africa
Algeria,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,615,565,5.1,[4953.0],Algeria,Namibia
Algeria,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,615,570,5.1,[4953.0],Algeria,Lesotho
Algeria,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,615,571,5.1,[4953.0],Algeria,Botswana
Algeria,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,615,572,5.1,[4953.0],Algeria,Swaziland
Algeria,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,615,580,5.1,[4953.0],Algeria,Madagascar
Algeria,Comoros,2018,1,1,0,0,1,1,,0,0,4,4,0,615,581,5.1,"[3015.0, 3205.0, 4953.0, 5055.0]",Algeria,Comoros
Algeria,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,615,590,5.1,[4953.0],Algeria,Mauritius
Algeria,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,615,591,5.1,[4953.0],Algeria,Seychelles
Algeria,Morocco,2018,1,1,0,0,1,1,,0,0,3,3,0,615,600,5.1,"[3015.0, 3205.0, 3995.0]",Algeria,Morocco
Algeria,Tunisia,2018,1,1,0,0,1,1,,0,0,4,4,0,615,616,5.1,"[3015.0, 3205.0, 3995.0, 4953.0]",Algeria,Tunisia
Algeria,Libya,2018,1,1,0,0,1,1,,0,0,5,5,0,615,620,5.1,"[3015.0, 3205.0, 3995.0, 4953.0, 5055.0]",Algeria,Libya
Algeria,Sudan,2018,1,1,0,0,1,1,,0,0,3,3,0,615,625,5.1,"[3015.0, 3205.0, 4953.0]",Algeria,Sudan
Algeria,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,615,626,5.1,[4953.0],Algeria,South Sudan
Algeria,Turkey,2018,1,0,0,0,1,0,,0,1,0,1,0,615,640,5.1,[5064.0],Algeria,Turkey
Algeria,Iraq,2018,1,1,0,0,1,1,,0,0,2,2,0,615,645,5.1,"[3015.0, 3205.0]",Algeria,Iraq
Algeria,Egypt,2018,1,1,0,0,1,1,,0,0,3,3,0,615,651,5.1,"[3015.0, 3205.0, 4953.0]",Algeria,Egypt
Algeria,Lebanon,2018,1,1,0,0,1,1,,0,0,2,2,0,615,660,5.1,"[3015.0, 3205.0]",Algeria,Lebanon
Algeria,Jordan,2018,1,1,0,0,1,1,,0,0,2,2,0,615,663,5.1,"[3015.0, 3205.0]",Algeria,Jordan
Algeria,Saudi Arabia,2018,1,1,0,0,1,1,,0,0,2,2,0,615,670,5.1,"[3015.0, 3205.0]",Algeria,Saudi Arabia
Algeria,Yemen,2018,1,1,0,0,1,1,,0,0,2,2,0,615,679,5.1,"[3015.0, 3205.0]",Algeria,Yemen
Algeria,Kuwait,2018,1,1,0,0,1,1,,0,0,2,2,0,615,690,5.1,"[3015.0, 3205.0]",Algeria,Kuwait
Algeria,Bahrain,2018,1,1,0,0,1,1,,0,0,2,2,0,615,692,5.1,"[3015.0, 3205.0]",Algeria,Bahrain
Algeria,Qatar,2018,1,1,0,0,1,1,,0,0,2,2,0,615,694,5.1,"[3015.0, 3205.0]",Algeria,Qatar
Algeria,United Arab Emirates,2018,1,1,0,0,1,1,,0,0,2,2,0,615,696,5.1,"[3015.0, 3205.0]",Algeria,United Arab Emirates
Algeria,Oman,2018,1,1,0,0,1,1,,0,0,2,2,0,615,698,5.1,"[3015.0, 3205.0]",Algeria,Oman
Tunisia,Spain,2018,1,0,0,0,1,0,,0,1,0,1,0,616,230,5.1,[4745.0],Tunisia,Spain
Tunisia,Portugal,2018,1,0,0,0,1,0,,0,1,0,1,0,616,235,5.1,[5034.0],Tunisia,Portugal
Tunisia,Malta,2018,1,0,0,0,1,0,,0,1,0,1,0,616,338,5.1,[5072.0],Tunisia,Malta
Tunisia,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,616,402,5.1,[4953.0],Tunisia,Cape Verde
Tunisia,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,616,403,5.1,[4953.0],Tunisia,Sao Tome and Principe
Tunisia,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,616,404,5.1,[4953.0],Tunisia,Guinea-Bissau
Tunisia,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,616,411,5.1,[4953.0],Tunisia,Equatorial Guinea
Tunisia,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,616,420,5.1,[4953.0],Tunisia,Gambia
Tunisia,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,616,432,5.1,[4953.0],Tunisia,Mali
Tunisia,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,616,433,5.1,[4953.0],Tunisia,Senegal
Tunisia,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,616,434,5.1,[4953.0],Tunisia,Benin
Tunisia,Mauritania,2018,1,1,0,0,1,1,,0,0,3,3,0,616,435,5.1,"[3015.0, 3995.0, 4953.0]",Tunisia,Mauritania
Tunisia,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,616,436,5.1,[4953.0],Tunisia,Niger
Tunisia,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,616,437,5.1,[4953.0],Tunisia,Ivory Coast
Tunisia,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,616,438,5.1,[4953.0],Tunisia,Guinea
Tunisia,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,616,439,5.1,[4953.0],Tunisia,Burkina Faso
Tunisia,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,616,450,5.1,[4953.0],Tunisia,Liberia
Tunisia,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,616,451,5.1,[4953.0],Tunisia,Sierra Leone
Tunisia,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,616,452,5.1,[4953.0],Tunisia,Ghana
Tunisia,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,616,461,5.1,[4953.0],Tunisia,Togo
Tunisia,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,616,471,5.1,[4953.0],Tunisia,Cameroon
Tunisia,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,616,475,5.1,[4953.0],Tunisia,Nigeria
Tunisia,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,616,481,5.1,[4953.0],Tunisia,Gabon
Tunisia,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,616,482,5.1,[4953.0],Tunisia,Central African Republic
Tunisia,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,616,483,5.1,[4953.0],Tunisia,Chad
Tunisia,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,616,484,5.1,[4953.0],Tunisia,Congo
Tunisia,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,616,490,5.1,[4953.0],Tunisia,Democratic Republic of the Congo
Tunisia,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,616,500,5.1,[4953.0],Tunisia,Uganda
Tunisia,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,616,501,5.1,[4953.0],Tunisia,Kenya
Tunisia,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,616,510,5.1,[4953.0],Tunisia,Tanzania
Tunisia,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,616,516,5.1,[4953.0],Tunisia,Burundi
Tunisia,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,616,517,5.1,[4953.0],Tunisia,Rwanda
Tunisia,Somalia,2018,1,1,0,0,1,1,,0,0,3,3,0,616,520,5.1,"[3015.0, 3205.0, 4953.0]",Tunisia,Somalia
Tunisia,Djibouti,2018,1,1,0,0,1,1,,0,0,3,3,0,616,522,5.1,"[3015.0, 3205.0, 4953.0]",Tunisia,Djibouti
Tunisia,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,616,530,5.1,[4953.0],Tunisia,Ethiopia
Tunisia,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,616,531,5.1,[4953.0],Tunisia,Eritrea
Tunisia,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,616,540,5.1,[4953.0],Tunisia,Angola
Tunisia,Mozambique,2018,1,0,0,0,1,0,,0,0,1,1,0,616,541,5.1,[4953.0],Tunisia,Mozambique
Tunisia,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,616,551,5.1,[4953.0],Tunisia,Zambia
Tunisia,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,616,552,5.1,[4953.0],Tunisia,Zimbabwe
Tunisia,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,616,553,5.1,[4953.0],Tunisia,Malawi
Tunisia,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,616,560,5.1,[4953.0],Tunisia,South Africa
Tunisia,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,616,565,5.1,[4953.0],Tunisia,Namibia
Tunisia,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,616,570,5.1,[4953.0],Tunisia,Lesotho
Tunisia,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,616,571,5.1,[4953.0],Tunisia,Botswana
Tunisia,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,616,572,5.1,[4953.0],Tunisia,Swaziland
Tunisia,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,616,580,5.1,[4953.0],Tunisia,Madagascar
Tunisia,Comoros,2018,1,1,0,0,1,1,,0,0,3,3,0,616,581,5.1,"[3015.0, 3205.0, 4953.0]",Tunisia,Comoros
Tunisia,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,616,590,5.1,[4953.0],Tunisia,Mauritius
Tunisia,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,616,591,5.1,[4953.0],Tunisia,Seychelles
Tunisia,Morocco,2018,1,1,0,0,1,1,,0,0,3,3,0,616,600,5.1,"[3015.0, 3205.0, 3995.0]",Tunisia,Morocco
Tunisia,Algeria,2018,1,1,0,0,1,1,,0,0,4,4,0,616,615,5.1,"[3015.0, 3205.0, 3995.0, 4953.0]",Tunisia,Algeria
Tunisia,Libya,2018,1,1,0,0,1,1,,0,0,4,4,0,616,620,5.1,"[3015.0, 3205.0, 3995.0, 4953.0]",Tunisia,Libya
Tunisia,Sudan,2018,1,1,0,0,1,1,,0,0,3,3,0,616,625,5.1,"[3015.0, 3205.0, 4953.0]",Tunisia,Sudan
Tunisia,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,616,626,5.1,[4953.0],Tunisia,South Sudan
Tunisia,Iraq,2018,1,1,0,0,1,1,,0,0,2,2,0,616,645,5.1,"[3015.0, 3205.0]",Tunisia,Iraq
Tunisia,Egypt,2018,1,1,0,0,1,1,,0,0,3,3,0,616,651,5.1,"[3015.0, 3205.0, 4953.0]",Tunisia,Egypt
Tunisia,Lebanon,2018,1,1,0,0,1,1,,0,0,2,2,0,616,660,5.1,"[3015.0, 3205.0]",Tunisia,Lebanon
Tunisia,Jordan,2018,1,1,0,0,1,1,,0,0,2,2,0,616,663,5.1,"[3015.0, 3205.0]",Tunisia,Jordan
Tunisia,Saudi Arabia,2018,1,1,0,0,1,1,,0,0,2,2,0,616,670,5.1,"[3015.0, 3205.0]",Tunisia,Saudi Arabia
Tunisia,Yemen,2018,1,1,0,0,1,1,,0,0,2,2,0,616,679,5.1,"[3015.0, 3205.0]",Tunisia,Yemen
Tunisia,Kuwait,2018,1,1,0,0,1,1,,0,0,2,2,0,616,690,5.1,"[3015.0, 3205.0]",Tunisia,Kuwait
Tunisia,Bahrain,2018,1,1,0,0,1,1,,0,0,2,2,0,616,692,5.1,"[3015.0, 3205.0]",Tunisia,Bahrain
Tunisia,Qatar,2018,1,1,0,0,1,1,,0,0,2,2,0,616,694,5.1,"[3015.0, 3205.0]",Tunisia,Qatar
Tunisia,United Arab Emirates,2018,1,1,0,0,1,1,,0,0,2,2,0,616,696,5.1,"[3015.0, 3205.0]",Tunisia,United Arab Emirates
Tunisia,Oman,2018,1,1,0,0,1,1,,0,0,2,2,0,616,698,5.1,"[3015.0, 3205.0]",Tunisia,Oman
Libya,Italy,2018,1,0,0,0,1,0,,0,1,0,1,0,620,325,5.1,[6030.0],Libya,Italy
Libya,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,620,402,5.1,[4953.0],Libya,Cape Verde
Libya,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,620,403,5.1,[4953.0],Libya,Sao Tome and Principe
Libya,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,2,2,0,620,404,5.1,"[4953.0, 5055.0]",Libya,Guinea-Bissau
Libya,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,620,411,5.1,[4953.0],Libya,Equatorial Guinea
Libya,Gambia,2018,1,1,0,0,1,0,,0,0,2,2,0,620,420,5.1,"[4953.0, 5055.0]",Libya,Gambia
Libya,Mali,2018,1,1,0,0,1,0,,0,0,2,2,0,620,432,5.1,"[4953.0, 5055.0]",Libya,Mali
Libya,Senegal,2018,1,1,0,0,1,0,,0,0,2,2,0,620,433,5.1,"[4953.0, 5055.0]",Libya,Senegal
Libya,Benin,2018,1,1,0,0,1,0,,0,0,2,2,0,620,434,5.1,"[4953.0, 5055.0]",Libya,Benin
Libya,Mauritania,2018,1,1,0,0,1,1,,0,0,4,4,0,620,435,5.1,"[3015.0, 3995.0, 4953.0, 5055.0]",Libya,Mauritania
Libya,Niger,2018,1,1,0,0,1,0,,0,0,2,2,0,620,436,5.1,"[4953.0, 5055.0]",Libya,Niger
Libya,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,620,437,5.1,[4953.0],Libya,Ivory Coast
Libya,Guinea,2018,1,1,0,0,1,0,,0,0,2,2,0,620,438,5.1,"[4953.0, 5055.0]",Libya,Guinea
Libya,Burkina Faso,2018,1,1,0,0,1,0,,0,0,2,2,0,620,439,5.1,"[4953.0, 5055.0]",Libya,Burkina Faso
Libya,Liberia,2018,1,1,0,0,1,0,,0,0,2,2,0,620,450,5.1,"[4953.0, 5055.0]",Libya,Liberia
Libya,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,620,451,5.1,[4953.0],Libya,Sierra Leone
Libya,Ghana,2018,1,1,0,0,1,0,,0,0,2,2,0,620,452,5.1,"[4953.0, 5055.0]",Libya,Ghana
Libya,Togo,2018,1,1,0,0,1,0,,0,0,2,2,0,620,461,5.1,"[4953.0, 5055.0]",Libya,Togo
Libya,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,620,471,5.1,[4953.0],Libya,Cameroon
Libya,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,620,475,5.1,[4953.0],Libya,Nigeria
Libya,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,620,481,5.1,"[4953.0, 5055.0]",Libya,Gabon
Libya,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,620,482,5.1,[4953.0],Libya,Central African Republic
Libya,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,620,483,5.1,"[4953.0, 5055.0]",Libya,Chad
Libya,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,620,484,5.1,"[4953.0, 5055.0]",Libya,Congo
Libya,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,620,490,5.1,[4953.0],Libya,Democratic Republic of the Congo
Libya,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,620,500,5.1,[4953.0],Libya,Uganda
Libya,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,620,501,5.1,[4953.0],Libya,Kenya
Libya,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,620,510,5.1,[4953.0],Libya,Tanzania
Libya,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,620,516,5.1,[4953.0],Libya,Burundi
Libya,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,620,517,5.1,"[4953.0, 5055.0]",Libya,Rwanda
Libya,Somalia,2018,1,1,0,0,1,1,,0,0,3,3,0,620,520,5.1,"[3015.0, 3205.0, 4953.0]",Libya,Somalia
Libya,Djibouti,2018,1,1,0,0,1,1,,0,0,3,3,0,620,522,5.1,"[3015.0, 3205.0, 4953.0]",Libya,Djibouti
Libya,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,620,530,5.1,"[4953.0, 5055.0]",Libya,Ethiopia
Libya,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,620,531,5.1,[4953.0],Libya,Eritrea
Libya,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,620,540,5.1,[4953.0],Libya,Angola
Libya,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,620,541,5.1,"[4953.0, 5055.0]",Libya,Mozambique
Libya,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,620,551,5.1,[4953.0],Libya,Zambia
Libya,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,620,552,5.1,[4953.0],Libya,Zimbabwe
Libya,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,620,553,5.1,[4953.0],Libya,Malawi
Libya,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,620,560,5.1,[4953.0],Libya,South Africa
Libya,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,620,565,5.1,[4953.0],Libya,Namibia
Libya,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,620,570,5.1,[4953.0],Libya,Lesotho
Libya,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,620,571,5.1,[4953.0],Libya,Botswana
Libya,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,620,572,5.1,[4953.0],Libya,Swaziland
Libya,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,620,580,5.1,[4953.0],Libya,Madagascar
Libya,Comoros,2018,1,1,0,0,1,1,,0,0,4,4,0,620,581,5.1,"[3015.0, 3205.0, 4953.0, 5055.0]",Libya,Comoros
Libya,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,620,590,5.1,[4953.0],Libya,Mauritius
Libya,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,620,591,5.1,[4953.0],Libya,Seychelles
Libya,Morocco,2018,1,1,0,0,1,1,,0,0,3,3,0,620,600,5.1,"[3015.0, 3205.0, 3995.0]",Libya,Morocco
Libya,Algeria,2018,1,1,0,0,1,1,,0,0,5,5,0,620,615,5.1,"[3015.0, 3205.0, 3995.0, 4953.0, 5055.0]",Libya,Algeria
Libya,Tunisia,2018,1,1,0,0,1,1,,0,0,4,4,0,620,616,5.1,"[3015.0, 3205.0, 3995.0, 4953.0]",Libya,Tunisia
Libya,Sudan,2018,1,1,0,0,1,1,,0,0,3,3,0,620,625,5.1,"[3015.0, 3205.0, 4953.0]",Libya,Sudan
Libya,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,620,626,5.1,[4953.0],Libya,South Sudan
Libya,Iraq,2018,1,1,0,0,1,1,,0,0,2,2,0,620,645,5.1,"[3015.0, 3205.0]",Libya,Iraq
Libya,Egypt,2018,1,1,0,0,1,1,,0,0,3,3,0,620,651,5.1,"[3015.0, 3205.0, 4953.0]",Libya,Egypt
Libya,Lebanon,2018,1,1,0,0,1,1,,0,0,2,2,0,620,660,5.1,"[3015.0, 3205.0]",Libya,Lebanon
Libya,Jordan,2018,1,1,0,0,1,1,,0,0,2,2,0,620,663,5.1,"[3015.0, 3205.0]",Libya,Jordan
Libya,Saudi Arabia,2018,1,1,0,0,1,1,,0,0,2,2,0,620,670,5.1,"[3015.0, 3205.0]",Libya,Saudi Arabia
Libya,Yemen,2018,1,1,0,0,1,1,,0,0,2,2,0,620,679,5.1,"[3015.0, 3205.0]",Libya,Yemen
Libya,Kuwait,2018,1,1,0,0,1,1,,0,0,2,2,0,620,690,5.1,"[3015.0, 3205.0]",Libya,Kuwait
Libya,Bahrain,2018,1,1,0,0,1,1,,0,0,2,2,0,620,692,5.1,"[3015.0, 3205.0]",Libya,Bahrain
Libya,Qatar,2018,1,1,0,0,1,1,,0,0,2,2,0,620,694,5.1,"[3015.0, 3205.0]",Libya,Qatar
Libya,United Arab Emirates,2018,1,1,0,0,1,1,,0,0,2,2,0,620,696,5.1,"[3015.0, 3205.0]",Libya,United Arab Emirates
Libya,Oman,2018,1,1,0,0,1,1,,0,0,2,2,0,620,698,5.1,"[3015.0, 3205.0]",Libya,Oman
Sudan,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,625,402,5.1,[4953.0],Sudan,Cape Verde
Sudan,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,625,403,5.1,[4953.0],Sudan,Sao Tome and Principe
Sudan,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,625,404,5.1,[4953.0],Sudan,Guinea-Bissau
Sudan,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,625,411,5.1,[4953.0],Sudan,Equatorial Guinea
Sudan,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,625,420,5.1,[4953.0],Sudan,Gambia
Sudan,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,625,432,5.1,[4953.0],Sudan,Mali
Sudan,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,625,433,5.1,[4953.0],Sudan,Senegal
Sudan,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,625,434,5.1,[4953.0],Sudan,Benin
Sudan,Mauritania,2018,1,0,0,0,1,1,,0,0,2,2,0,625,435,5.1,"[3015.0, 4953.0]",Sudan,Mauritania
Sudan,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,625,436,5.1,[4953.0],Sudan,Niger
Sudan,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,625,437,5.1,[4953.0],Sudan,Ivory Coast
Sudan,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,625,438,5.1,[4953.0],Sudan,Guinea
Sudan,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,625,439,5.1,[4953.0],Sudan,Burkina Faso
Sudan,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,625,450,5.1,[4953.0],Sudan,Liberia
Sudan,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,625,451,5.1,[4953.0],Sudan,Sierra Leone
Sudan,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,625,452,5.1,[4953.0],Sudan,Ghana
Sudan,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,625,461,5.1,[4953.0],Sudan,Togo
Sudan,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,625,471,5.1,[4953.0],Sudan,Cameroon
Sudan,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,625,475,5.1,[4953.0],Sudan,Nigeria
Sudan,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,625,481,5.1,[4953.0],Sudan,Gabon
Sudan,Central African Republic,2018,1,1,0,0,1,0,,0,0,2,2,0,625,482,5.1,"[4953.0, 5090.0]",Sudan,Central African Republic
Sudan,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,625,483,5.1,[4953.0],Sudan,Chad
Sudan,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,625,484,5.1,"[4953.0, 5090.0]",Sudan,Congo
Sudan,Democratic Republic of the Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,625,490,5.1,"[4953.0, 5090.0]",Sudan,Democratic Republic of the Congo
Sudan,Uganda,2018,1,1,0,0,1,0,,0,1,2,3,0,625,500,5.1,"[4935.0, 4953.0, 5090.0]",Sudan,Uganda
Sudan,Kenya,2018,1,1,0,0,1,0,,0,0,2,2,0,625,501,5.1,"[4953.0, 5090.0]",Sudan,Kenya
Sudan,Tanzania,2018,1,1,0,0,1,0,,0,0,2,2,0,625,510,5.1,"[4953.0, 5090.0]",Sudan,Tanzania
Sudan,Burundi,2018,1,1,0,0,1,0,,0,0,2,2,0,625,516,5.1,"[4953.0, 5090.0]",Sudan,Burundi
Sudan,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,625,517,5.1,"[4953.0, 5090.0]",Sudan,Rwanda
Sudan,Somalia,2018,1,1,0,0,1,1,,0,0,3,3,0,625,520,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Somalia
Sudan,Djibouti,2018,1,1,0,0,1,1,,0,0,3,3,0,625,522,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Djibouti
Sudan,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,625,530,5.1,[4953.0],Sudan,Ethiopia
Sudan,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,625,531,5.1,[4953.0],Sudan,Eritrea
Sudan,Angola,2018,1,1,0,0,1,0,,0,0,2,2,0,625,540,5.1,"[4953.0, 5090.0]",Sudan,Angola
Sudan,Mozambique,2018,1,0,0,0,1,0,,0,0,1,1,0,625,541,5.1,[4953.0],Sudan,Mozambique
Sudan,Zambia,2018,1,1,0,0,1,0,,0,0,2,2,0,625,551,5.1,"[4953.0, 5090.0]",Sudan,Zambia
Sudan,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,625,552,5.1,[4953.0],Sudan,Zimbabwe
Sudan,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,625,553,5.1,[4953.0],Sudan,Malawi
Sudan,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,625,560,5.1,[4953.0],Sudan,South Africa
Sudan,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,625,565,5.1,[4953.0],Sudan,Namibia
Sudan,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,625,570,5.1,[4953.0],Sudan,Lesotho
Sudan,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,625,571,5.1,[4953.0],Sudan,Botswana
Sudan,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,625,572,5.1,[4953.0],Sudan,Swaziland
Sudan,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,625,580,5.1,[4953.0],Sudan,Madagascar
Sudan,Comoros,2018,1,1,0,0,1,1,,0,0,3,3,0,625,581,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Comoros
Sudan,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,625,590,5.1,[4953.0],Sudan,Mauritius
Sudan,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,625,591,5.1,[4953.0],Sudan,Seychelles
Sudan,Morocco,2018,1,1,0,0,1,1,,0,0,2,2,0,625,600,5.1,"[3015.0, 3205.0]",Sudan,Morocco
Sudan,Algeria,2018,1,1,0,0,1,1,,0,0,3,3,0,625,615,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Algeria
